cores,cpu,gpu,mem,observed_time,bs,observed_power
8,1958400,318750000,665600000,4.184895992279053,1.0,17.222
8,1958400,318750000,2133000000,2.245743989944458,1.0,26.875
8,1958400,318750000,3199000000,3.43886399269104,1.0,19.439
12,1958400,318750000,665600000,4.116288185119629,1.0,16.818
12,1958400,318750000,2133000000,2.2348960638046265,1.0,27.78
12,1958400,318750000,3199000000,3.4190080165863037,1.0,20.546
4,1958400,522750000,665600000,3.781231999397278,1.0,17.226
4,1958400,522750000,2133000000,2.241104006767273,1.0,26.881
4,1958400,522750000,3199000000,2.9075520038604736,1.0,21.155
8,1958400,522750000,665600000,3.9633920192718506,1.0,17.729
8,1958400,522750000,2133000000,2.2636640071868896,1.0,26.983
8,1958400,522750000,3199000000,2.728000044822693,1.0,20.542
12,1958400,522750000,665600000,3.802224040031433,1.0,18.533
12,1958400,522750000,2133000000,2.2569280862808228,1.0,27.786
12,1958400,522750000,3199000000,2.7411519289016724,1.0,21.556
4,1958400,726750000,665600000,3.816431999206543,1.0,18.03
4,1958400,726750000,2133000000,2.2757599353790283,1.0,26.379
4,1958400,726750000,3199000000,2.3868000507354736,1.0,22.559
8,1958400,726750000,665600000,3.892832040786743,1.0,18.534
8,1958400,726750000,2133000000,2.2282400131225586,1.0,26.982
8,1958400,726750000,3199000000,2.41211199760437,1.0,23.359
12,1958400,726750000,665600000,3.7767359018325806,1.0,19.439
12,1958400,726750000,2133000000,2.2524479627609253,1.0,27.283
12,1958400,726750000,3199000000,2.3693759441375732,1.0,23.464
4,1958400,930750000,665600000,3.764415979385376,1.0,17.218
4,1958400,930750000,2133000000,2.26800000667572,1.0,26.781
4,1958400,930750000,3199000000,2.218832015991211,1.0,24.579
8,1958400,930750000,665600000,3.9428319931030273,1.0,19.841
8,1958400,930750000,2133000000,2.34060800075531,1.0,26.983
8,1958400,930750000,3199000000,2.1907360553741455,1.0,25.074
12,1958400,930750000,665600000,3.7508798837661743,1.0,20.238
12,1958400,930750000,2133000000,2.243615984916687,1.0,27.378
12,1958400,930750000,3199000000,2.191200017929077,1.0,25.576
4,1958400,1134750000,665600000,3.9114880561828613,1.0,20.946
4,1958400,1134750000,2133000000,2.269439935684204,1.0,26.379
4,1958400,1134750000,3199000000,2.1097439527511597,1.0,26.28
8,1958400,1134750000,665600000,3.9096959829330444,1.0,21.445
8,1958400,1134750000,2133000000,2.253872036933899,1.0,26.882
8,1958400,1134750000,3199000000,2.1089119911193848,1.0,26.984
12,1958400,1134750000,665600000,4.079983949661255,1.0,21.746
12,1958400,1134750000,2133000000,2.238592028617859,1.0,27.78
12,1958400,1134750000,3199000000,2.099616050720215,1.0,27.48
4,1958400,1300500000,665600000,3.7274880409240723,1.0,22.555
4,1958400,1300500000,2133000000,2.2605600357055664,1.0,26.277
4,1958400,1300500000,3199000000,2.0516480207443237,1.0,28.894
8,1958400,1300500000,665600000,3.952143907546997,1.0,22.953
8,1958400,1300500000,2133000000,2.2643840312957764,1.0,26.976
8,1958400,1300500000,3199000000,2.037551999092102,1.0,29.089
12,1958400,1300500000,665600000,3.825824022293091,1.0,23.456
12,1958400,1300500000,2133000000,2.253743886947632,1.0,26.679
12,1958400,1300500000,3199000000,2.065935969352722,1.0,29.498
4,2201600,114750000,665600000,8.713903903961182,1.0,15.11
4,2201600,114750000,2133000000,8.298255920410156,1.0,15.715
4,2201600,114750000,3199000000,8.25171184539795,1.0,17.226
8,2201600,114750000,665600000,8.728976249694824,1.0,15.714
8,2201600,114750000,2133000000,8.260335922241211,1.0,16.621
8,2201600,114750000,3199000000,8.046031951904297,1.0,17.327
12,2201600,114750000,665600000,8.41974401473999,1.0,15.611
12,2201600,114750000,2133000000,8.150864124298096,1.0,16.919
12,2201600,114750000,3199000000,8.215536117553711,1.0,18.229
4,2201600,318750000,665600000,4.030239820480347,1.0,17.628
4,2201600,318750000,2133000000,2.091904044151306,1.0,27.787
4,2201600,318750000,3199000000,3.4959840774536133,1.0,20.245
8,2201600,318750000,665600000,4.291231870651245,1.0,18.03
8,2201600,318750000,2133000000,2.1002399921417236,1.0,28.685
8,2201600,318750000,3199000000,3.3999040126800537,1.0,20.748
12,2201600,318750000,665600000,4.1779680252075195,1.0,18.834
12,2201600,318750000,2133000000,2.108832001686096,1.0,29.095
12,2201600,318750000,3199000000,3.43340802192688,1.0,21.552
4,2201600,522750000,665600000,4.1256959438323975,1.0,18.232
4,2201600,522750000,2133000000,2.0922720432281494,1.0,26.78
4,2201600,522750000,3199000000,2.7336480617523193,1.0,22.161
8,2201600,522750000,665600000,3.870303988456726,1.0,19.036
8,2201600,522750000,2133000000,2.1886239051818848,1.0,28.793
8,2201600,522750000,3199000000,2.576416015625,1.0,22.664
12,2201600,522750000,665600000,3.7790080308914185,1.0,19.44
12,2201600,522750000,2133000000,2.111024022102356,1.0,29.195
12,2201600,522750000,3199000000,2.601263999938965,1.0,23.163
4,2201600,726750000,665600000,3.7666399478912354,1.0,19.138
4,2201600,726750000,2133000000,2.0872960090637207,1.0,27.887
4,2201600,726750000,3199000000,2.3716479539871216,1.0,23.666
8,2201600,726750000,665600000,3.917248010635376,1.0,19.841
8,2201600,726750000,2133000000,2.087440013885498,1.0,28.283
8,2201600,726750000,3199000000,2.281839966773987,1.0,24.37
12,2201600,726750000,665600000,3.7333439588546753,1.0,20.243
12,2201600,726750000,2133000000,2.107248067855835,1.0,29.29
12,2201600,726750000,3199000000,2.2200000286102295,1.0,24.868
4,2201600,930750000,665600000,4.10747218132019,1.0,20.244
4,2201600,930750000,2133000000,2.0895040035247803,1.0,28.384
4,2201600,930750000,3199000000,2.3360800743103027,1.0,25.179
8,2201600,930750000,665600000,3.9272960424423218,1.0,20.243
8,2201600,930750000,2133000000,2.1062400341033936,1.0,28.698
8,2201600,930750000,3199000000,2.115936040878296,1.0,25.978
12,2201600,930750000,665600000,3.7463361024856567,1.0,21.547
12,2201600,930750000,2133000000,2.2651840448379517,1.0,29.597
12,2201600,930750000,3199000000,2.085503935813904,1.0,26.38
4,2201600,1134750000,665600000,4.252047777175903,1.0,21.949
4,2201600,1134750000,2133000000,2.1828320026397705,1.0,27.982
4,2201600,1134750000,3199000000,1.95687997341156,1.0,27.689
8,2201600,1134750000,665600000,3.8375359773635864,1.0,21.848
8,2201600,1134750000,2133000000,2.0977280139923096,1.0,28.685
8,2201600,1134750000,3199000000,2.028864026069641,1.0,28.486
12,2201600,1134750000,665600000,3.7010080814361572,1.0,22.959
12,2201600,1134750000,2133000000,2.1021599769592285,1.0,29.188
12,2201600,1134750000,3199000000,2.0842559337615967,1.0,28.989
4,2201600,1300500000,665600000,3.654096007347107,1.0,23.456
4,2201600,1300500000,2133000000,2.0953760147094727,1.0,27.988
4,2201600,1300500000,3199000000,2.040112018585205,1.0,29.994
8,2201600,1300500000,665600000,3.82476806640625,1.0,24.361
8,2201600,1300500000,2133000000,2.1037920713424683,1.0,28.792
8,2201600,1300500000,3199000000,1.9183200001716614,1.0,31.007
12,2201600,1300500000,665600000,3.7244319915771484,1.0,24.763
12,2201600,1300500000,2133000000,2.0820159912109375,1.0,29.589
12,2201600,1300500000,3199000000,1.8947359919548035,1.0,31.41
4,422400,114750000,665600000,12.24724817276001,4.0,13.198
4,422400,114750000,2133000000,14.327375888824463,4.0,14.105
4,422400,114750000,3199000000,11.51854419708252,4.0,14.911
8,422400,114750000,665600000,12.717391967773438,4.0,13.598
8,422400,114750000,2133000000,11.361231803894043,4.0,14.606
8,422400,114750000,3199000000,11.27243185043335,4.0,15.313
12,422400,114750000,665600000,11.436768054962158,4.0,13.598
